['time', 'mag_x', 'mag_y', 'mag_z', 'is_eclipsed']
[3.4583333333333335, -1.754244458307484e-05, -2.0566926804280476e-05, -3.581248238862008e-05, 0.0]
[3.4611111111111112, -1.737789996321487e-05, -1.997968994072557e-05, -3.6244438183992794e-05, 0.0]
[3.463888888888889, -1.7208679344167314e-05, -1.9389045329787843e-05, -3.666122732012041e-05, 0.0]
[3.466666666666667, -1.7034977158095866e-05, -1.8795433074368114e-05, -3.7063002536659916e-05, 0.0]
[3.4694444444444446, -1.6856987916885158e-05, -1.8199279254947576e-05, -3.744993537073245e-05, 0.0]
[3.4722222222222223, -1.6674905699923052e-05, -1.760099491120721e-05, -3.7822215501498914e-05, 0.0]
[3.475, -1.648892363267066e-05, -1.700097505132336e-05, -3.818005000531792e-05, 0.0]
[3.477777777777778, -1.6299233359123584e-05, -1.6399597696505357e-05, -3.852366252208716e-05, 0.0]
[3.4805555555555556, -1.6106024511341922e-05, -1.579722296824277e-05, -3.885329233416256e-05, 0.0]
[3.4833333333333334, -1.5909484179271725e-05, -1.519419222555827e-05, -3.9169193360018275e-05, 0.0]
[3.486111111111111, -1.5709796384096345e-05, -1.4590827259323314e-05, -3.9471633065562105e-05, 0.0]
[3.488888888888889, -1.5507141558340237e-05, -1.3987429550386673e-05, -3.9760891296719134e-05, 0.0]
[3.4916666666666667, -1.530169603590898e-05, -1.3384279597906404e-05, -4.00372590375742e-05, 0.0]
[3.4944444444444445, -1.5093631555180995e-05, -1.278163632385958e-05, -4.030103709897623e-05, 0.0]
[3.4972222222222222, -1.488311477817686e-05, -1.2179736559245578e-05, -4.055253474307979e-05, 0.0]
[3.5, -1.4670306828720722e-05, -1.1578794617001064e-05, -4.079206824981058e-05, 0.0]
[3.502777777777778, -1.4455362852378416e-05, -1.097900195611674e-05, -4.10199594316989e-05, 0.0]
[3.505555555555556, -1.4238431600809625e-05, -1.038052694089198e-05, -4.123653410392269e-05, 0.0]
[3.5083333333333337, -1.401965504301184e-05, -9.783514698693582e-06, -4.144212051673954e-05, 0.0]
[3.5111111111111115, -1.3799168005762576e-05, -9.188087079003219e-06, -4.163704775776813e-05, 0.0]
[3.5138888888888893, -1.3577097845385157e-05, -8.594342715950189e-06, -4.182164413180373e-05, 0.0]
[3.516666666666667, -1.3353564152778074e-05, -8.00235719593958e-06, -4.1996235526018355e-05, 0.0]
[3.519444444444445, -1.3128678493456914e-05, -7.412183331403872e-06, -4.21611437685158e-05, 0.0]
[3.5222222222222226, -1.2902544184164713e-05, -6.823851541131908e-06, -4.2316684988277376e-05, 0.0]
[3.5250000000000004, -1.2675256107414674e-05, -6.237370337069444e-06, -4.2463167984558064e-05, 0.0]
[3.527777777777778, -1.2446900565137172e-05, -5.652726916939153e-06, -4.260089261377299e-05, 0.0]
[3.530555555555556, -1.2217555172413773e-05, -5.069887861499787e-06, -4.273014820185992e-05, 0.0]
[3.5333333333333337, -1.1987288792095913e-05, -4.4887999347538924e-06, -4.285121199001345e-05, 0.0]
[3.5361111111111114, -1.1756161510925298e-05, -3.909390984923274e-06, -4.296434762156843e-05, 0.0]
[3.538888888888889, -1.1524224657594828e-05, -3.3315709435379482e-06, -4.306980367766774e-05, 0.0]
[3.541666666666667, -1.1291520863019457e-05, -2.7552329195326245e-06, -4.316781226918244e-05, 0.0]
[3.5444444444444447, -1.1058084162917634e-05, -2.1802543848072104e-06, -4.32585876921665e-05, 0.0]
[3.5472222222222225, -1.0823940142641384e-05, -1.6064984472887008e-06, -4.3342325153927965e-05, 0.0]
[3.5500000000000003, -1.0589106124035136e-05, -1.0338152071259728e-06, -4.341919957657818e-05, 0.0]
[3.552777777777778, -1.0353591393945175e-05, -4.6204319125571237e-07, -4.3489364484690296e-05, 0.0]
[3.555555555555556, -1.0117397473848112e-05, 1.0898913880436728e-07, -4.355295098345175e-05, 0.0]
[3.5583333333333336, -9.880518429914117e-06, 6.794618114524182e-07, -4.361006683343656e-05, 0.709376691694527]
[3.5611111111111113, -9.642941222665657e-06, 1.2495617076733323e-06, -4.366079562784812e-05, 1.0]
[3.563888888888889, -9.40464609523842e-06, 1.8194808681271724e-06, -4.370519607779237e-05, 1.0]
[3.566666666666667, -9.16560699909473e-06, 2.389414751254576e-06, -4.37433014108351e-05, 1.0]
[3.5694444444444446, -8.9257920558791e-06, 2.959560449348346e-06, -4.3775118887764854e-05, 1.0]
[3.5722222222222224, -8.685164053942774e-06, 3.5301148698869535e-06, -4.380062944213332e-05, 1.0]
[3.575, -8.443680977895964e-06, 4.101272889765361e-06, -4.381978744676526e-05, 1.0]
[3.577777777777778, -8.201296569373378e-06, 4.673225490392007e-06, -4.383252061102373e-05, 1.0]
[3.5805555555555557, -7.957960917022893e-06, 5.246157881945141e-06, -4.3838730012173015e-05, 1.0]
[3.5833333333333335, -7.71362107354396e-06, 5.8202476253934265e-06, -4.3838290263709094e-05, 1.0]
[3.5861111111111112, -7.468221697417745e-06, 6.395662761182116e-06, -4.3831049823010295e-05, 1.0]
[3.588888888888889, -7.221705716782892e-06, 6.972559953764117e-06, -4.38168314401036e-05, 1.0]
[3.591666666666667, -6.974015012718619e-06, 7.551082661404818e-06, -4.379543274874806e-05, 1.0]
[3.5944444444444446, -6.725091119008058e-06, 8.131359340914348e-06, -4.3766627000386805e-05, 1.0]
[3.5972222222222223, -6.474875935264471e-06, 8.713501697144335e-06, -4.373016394083704e-05, 1.0]
[3.6, -6.223312450117453e-06, 9.29760298723159e-06, -4.36857708288491e-05, 1.0]
[3.602777777777778, -5.9703454709772204e-06, 9.88373638966505e-06, -4.3633153594894846e-05, 1.0]
[3.6055555555555556, -5.715922356724347e-06, 1.0471953448292998e-05, -4.357199813772389e-05, 1.0]
[3.6083333333333334, -5.459993749512905e-06, 1.106228260136405e-05, -4.350197175537375e-05, 1.0]
[3.611111111111111, -5.2025143017311096e-06, 1.1654727805606793e-05, -4.34227247064312e-05, 1.0]
[3.613888888888889, -4.943443394036783e-06, 1.224926726518686e-05, -4.33338918964275e-05, 1.0]
[3.6166666666666667, -4.68274584027932e-06, 1.2845852275137867e-05, -4.323509468331115e-05, 1.0]
[3.6194444444444445, -4.420392575038375e-06, 1.3444406188532654e-05, -4.312594279499586e-05, 1.0]
[3.6222222222222222, -4.156361319454921e-06, 1.4044823516245684e-05, -4.3006036351024595e-05, 1.0]
[3.625, -3.890637221006241e-06, 1.4646969167648463e-05, -4.287496797944346e-05, 1.0]
[3.627777777777778, -3.6232134628845178e-06, 1.5250677839978965e-05, -4.273232501904603e-05, 1.0]
[3.630555555555556, -3.3540918386825028e-06, 1.5855753563429423e-05, -4.257769179624396e-05, 1.0]
[3.6333333333333337, -3.0832832881703766e-06, 1.6461969408209315e-05, -4.241065196495099e-05, 1.0]
[3.6361111111111115, -2.8108083900676695e-06, 1.706906735895763e-05, -4.2230790897052935e-05, 1.0]
[3.6388888888888893, -2.5366978078741105e-06, 1.7676758360911992e-05, -4.203769811028143e-05, 1.0]
[3.641666666666667, -2.260992685024029e-06, 1.8284722541188234e-05, -4.183096971963008e-05, 1.0]
[3.644444444444445, -1.983744985870841e-06, 1.8892609607396993e-05, -4.161021089786183e-05, 1.0]
[3.6472222222222226, -1.7050177792908758e-06, 1.9500039424623823e-05, -4.1375038330159016e-05, 1.0]
[3.6500000000000004, -1.4248854620184006e-06, 2.0106602770543897e-05, -4.112508264758585e-05, 1.0]
[3.652777777777778, -1.1434339191844116e-06, 2.071186226713305e-05, -4.085999082376504e-05, 1.0]
[3.655555555555556, -8.607606199288416e-07, 2.1315353486094374e-05, -4.0579428519032194e-05, 1.0]
[3.6583333333333337, -5.769746463861531e-07, 2.1916586223748484e-05, -4.02830823563286e-05, 1.0]
[3.6611111111111114, -2.921966548048243e-07, 2.2515045939757834e-05, -3.9970662113229036e-05, 1.0]
[3.663888888888889, -6.5587680480498546e-09, 2.3110195352677923e-05, -3.964190281478897e-05, 1.0]
[3.666666666666667, 2.797956007684457e-07, 2.3701476183973626e-05, -3.929656671232343e-05, 1.0]
[3.6694444444444447, 5.667119932197792e-07, 2.4288311040815583e-05, -3.893444513381501e-05, 1.0]
[3.6722222222222225, 8.540252182771381e-07, 2.487010542670274e-05, -3.855536019237845e-05, 1.0]
[3.6750000000000003, 1.141559731411825e-06, 2.5446249867753397e-05, -3.815916634008787e-05, 1.0]
[3.677777777777778, 1.4291300781906276e-06, 2.6016122141384825e-05, -3.7745751755487544e-05, 1.0]
[3.680555555555556, 1.7165413999162785e-06, 2.6579089593078186e-05, -3.731503955426331e-05, 1.0]
[3.6833333333333336, 2.003589998340048e-06, 2.7134511526014304e-05, -3.686698881382722e-05, 1.0]
[3.6861111111111113, 2.290063955964016e-06, 2.7681741647577324e-05, -3.6401595403962095e-05, 1.0]
[3.688888888888889, 2.5757438079657967e-06, 2.8220130556074707e-05, -3.591889261716649e-05, 1.0]
[3.691666666666667, 2.860403261322987e-06, 2.8749028250519168e-05, -3.5418951593925015e-05, 1.0]
[3.6944444444444446, 3.143809956295221e-06, 2.9267786645974708e-05, -3.4901881539783604e-05, 1.0]
[3.6972222222222224, 3.4257262650429903e-06, 2.9775762076787755e-05, -3.4367829732822575e-05, 1.0]
[3.7, 3.7059101218295715e-06, 3.027231777001422e-05, -3.3816981321866536e-05, 1.0]
[3.702777777777778, 3.984115878970381e-06, 3.07568262715172e-05, -3.3249558917541846e-05, 1.0]
[3.7055555555555557, 4.260095182465825e-06, 3.122867180754775e-05, -3.2665821980055805e-05, 1.0]
[3.7083333333333335, 4.533597861083392e-06, 3.168725256513274e-05, -3.206606600932028e-05, 1.0]
[3.7111111111111112, 4.804372822544798e-06, 3.213198287527739e-05, -3.145062154474746e-05, 1.0]
[3.713888888888889, 5.0721689504251815e-06, 3.2562295283837953e-05, -3.081985298369038e-05, 1.0]
[3.716666666666667, 5.336735995387446e-06, 3.297764249592697e-05, -3.0174157229066497e-05, 1.0]
[3.7194444444444446, 5.597825454452615e-06, 3.3377499180868837e-05, -2.9513962178168578e-05, 1.0]
[3.7222222222222223, 5.85519143214925e-06, 3.3761363626015824e-05, -2.8839725066019133e-05, 1.0]
[3.725, 6.108591477588484e-06, 3.4128759229150654e-05, -2.8151930677840728e-05, 1.0]
[3.727777777777778, 6.357787391774656e-06, 3.4479235820727386e-05, -2.745108944628668e-05, 1.0]
[3.7305555555555556, 6.602545999781962e-06, 3.4812370808817955e-05, -2.673773544998646e-05, 1.0]
[3.7333333333333334, 6.842639882801161e-06, 3.512777014132329e-05, -2.601242433069629e-05, 1.0]
[3.736111111111111, 7.077848065483973e-06, 3.542506908175377e-05, -2.527573114690574e-05, 1.0]
[3.738888888888889, 7.307956654480145e-06, 3.570393279666436e-05, -2.4528248182115595e-05, 1.0]
[3.7416666666666667, 7.532759424568343e-06, 3.596405675462567e-05, -2.3770582726182396e-05, 1.0]
[3.7444444444444445, 7.752058349322454e-06, 3.620516693840194e-05, -2.3003354848102572e-05, 1.0]
[3.7472222222222222, 7.96566407382029e-06, 3.64270198737694e-05, -2.2227195178396607e-05, 1.0]
[3.7500000000000004, 8.173396327488854e-06, 3.6629402480124306e-05, -2.1442742718847005e-05, 1.0]
[3.752777777777778, 8.375084275779538e-06, 3.6812131749679e-05, -2.0650642696750244e-05, 1.0]
[3.755555555555556, 8.570566809972443e-06, 3.697505426360528e-05, -1.9851544480069054e-05, 1.0]
[3.7583333333333337, 8.75969277501368e-06, 3.71180455549423e-05, -1.904609956892756e-05, 1.0]
[3.7611111111111115, 8.94232113588633e-06, 3.7241009329423754e-05, -1.8234959677791152e-05, 1.0]
[3.7638888888888893, 9.118321083597227e-06, 3.7343876556576975e-05, -1.741877492142445e-05, 1.0]
[3.766666666666667, 9.287572082422266e-06, 3.7426604444499536e-05, -1.659819211634753e-05, 1.0]
[3.769444444444445, 9.449963860584312e-06, 3.748917531260368e-05, -1.5773853208020554e-05, 1.0]
[3.7722222222222226, 9.605396347036358e-06, 3.753159537734059e-05, -1.4946393832410083e-05, 1.0]
[3.7750000000000004, 9.7537795574814e-06, 3.755389346645315e-05, -1.4116442018932957e-05, 1.0]
[3.777777777777778, 9.895033433173723e-06, 3.7556119677661354e-05, -1.328461704006828e-05, 1.0]
[3.780555555555556, 1.0029087636413116e-05, 3.753834399785688e-05, -1.2451528411187652e-05, 1.0]
[3.7833333333333337, 1.0155881306955623e-05, 3.750065489886465e-05, -1.1617775042404872e-05, 1.0]
[3.7861111111111114, 1.027536278382292e-05, 3.744315792562848e-05, -1.0783944542503568e-05, 1.0]
[3.788888888888889, 1.0387489297192584e-05, 3.73659742922986e-05, -9.95061267329597e-06, 1.0]
[3.791666666666667, 1.0492226635192747e-05, 3.7269239501143e-05, -9.118342951105224e-06, 1.0]
[3.7944444444444447, 1.0589548790507073e-05, 3.7153101998486326e-05, -8.287686390480698e-06, 1.0]
[3.7972222222222225, 1.0679437591717518e-05, 3.701772188100774e-05, -7.459181383756848e-06, 1.0]
[3.8000000000000003, 1.0761882324276913e-05, 3.686326966471469e-05, -6.633353708678165e-06, 1.0]
[3.802777777777778, 1.0836879345909372e-05, 3.668992512776797e-05, -5.8107166550436265e-06, 1.0]
[3.805555555555556, 1.0904431701089308e-05, 3.649787623708251e-05, -4.991771260193281e-06, 1.0]
[3.8083333333333336, 1.0964548739049316e-05, 3.628731816728046e-05, -4.177006642174911e-06, 1.0]
[3.8111111111111113, 1.101724573952007e-05, 3.6058452419149926e-05, -3.366900418603625e-06, 1.0]
[3.813888888888889, 1.1062543550113019e-05, 3.581148604328324e-05, -2.561919198564454e-06, 1.0]
[3.816666666666667, 1.1100468238925876e-05, 3.554663097304807e-05, -1.762519134420484e-06, 1.0]
[3.8194444444444446, 1.11310507655852e-05, 3.526410346950719e-05, -9.6914652007064e-07, 1.0]
[3.8222222222222224, 1.115432667354597e-05, 3.4964123679363876e-05, -1.8223842206262323e-07, 1.0]
